"","name","id","nametype","recclass","mass_in_grams","fell_or_found","year","latitude","longitude","GeoLocation"
"18154","Yamato 790261",25610,"Valid","L6",56.88,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18155","Yamato 790262",25611,"Valid","L6",9.1,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18156","Yamato 790263",25612,"Valid","L6",16.37,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18157","Yamato 790265",25614,"Valid","LL6",17.16,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18158","Yamato 790266",25615,"Valid","Eucrite-pmict",208,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18159","Yamato 790267",25616,"Valid","H6",13.19,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18160","Yamato 790269",25618,"Valid","H4",1269.2,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18161","Yamato 790270",25619,"Valid","H4",165.08,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18162","Yamato 790271",25620,"Valid","H4",100.6,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18163","Yamato 790272",25621,"Valid","H4",190.8,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18164","Yamato 790273",25622,"Valid","H4",81.64,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18165","Yamato 790274",25623,"Valid","H4",64.7,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18166","Yamato 790275",25624,"Valid","H4",46.23,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18167","Yamato 790276",25625,"Valid","H4",46.17,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18168","Yamato 790277",25626,"Valid","H4",43.01,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18169","Yamato 790278",25627,"Valid","H4",39.23,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18170","Yamato 790279",25628,"Valid","H4",26.62,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18171","Yamato 790280",25629,"Valid","H4",16.59,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18172","Yamato 790281",25630,"Valid","H4",21.53,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18173","Yamato 790282",25631,"Valid","H4",18.97,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18174","Yamato 790283",25632,"Valid","H4",18.28,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18175","Yamato 790284",25633,"Valid","H4",11.83,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18176","Yamato 790285",25634,"Valid","H4",12.86,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18177","Yamato 790286",25635,"Valid","H4",7.32,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18178","Yamato 790287",25636,"Valid","H4",5,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18179","Yamato 790288",25637,"Valid","H4",5.82,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18180","Yamato 790289",25638,"Valid","H4",4.59,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18181","Yamato 790290",25639,"Valid","H4",4.15,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18182","Yamato 790291",25640,"Valid","H4",3.09,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18183","Yamato 790292",25641,"Valid","H4",4.9,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18184","Yamato 790293",25642,"Valid","H4",2.99,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18185","Yamato 790294",25643,"Valid","H4",5.1,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18186","Yamato 790295",25644,"Valid","H4",3.31,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18187","Yamato 790296",25645,"Valid","H4",3.61,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18188","Yamato 790297",25646,"Valid","H4",2.96,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18189","Yamato 790298",25647,"Valid","H4",2.25,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18190","Yamato 790299",25648,"Valid","H4",3.95,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18191","Yamato 790300",25649,"Valid","H4",2.13,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18192","Yamato 790301",25650,"Valid","H4",2.93,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18193","Yamato 790302",25651,"Valid","H4",1.43,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18194","Yamato 790303",25652,"Valid","H4",2.19,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18195","Yamato 790304",25653,"Valid","H4",1.59,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18196","Yamato 790305",25654,"Valid","H4",2.28,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18197","Yamato 790306",25655,"Valid","H4",2.52,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18198","Yamato 790307",25656,"Valid","H4",2.1,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18199","Yamato 790308",25657,"Valid","H4",2.19,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18200","Yamato 790309",25658,"Valid","H4",1.13,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18201","Yamato 790310",25659,"Valid","H4",1.57,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18202","Yamato 790312",25661,"Valid","H4",1.43,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18203","Yamato 790313",25662,"Valid","H4",1.46,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18204","Yamato 790314",25663,"Valid","H4",0.95,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18205","Yamato 790315",25664,"Valid","H4",1.24,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18206","Yamato 790316",25665,"Valid","H4",1.23,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18207","Yamato 790317",25666,"Valid","H4",1.04,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18208","Yamato 790318",25667,"Valid","H4",1.33,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18209","Yamato 790319",25668,"Valid","H4",0.94,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18210","Yamato 790320",25669,"Valid","H4",0.74,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18211","Yamato 790321",25670,"Valid","H4",0.94,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18212","Yamato 790322",25671,"Valid","H4",1.17,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18213","Yamato 790323",25672,"Valid","H4",0.69,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18214","Yamato 790324",25673,"Valid","H4",0.57,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18215","Yamato 790325",25674,"Valid","H4",0.79,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18216","Yamato 790326",25675,"Valid","H4",0.5,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18217","Yamato 790327",25676,"Valid","H4",0.55,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18218","Yamato 790328",25677,"Valid","H4",0.31,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18219","Yamato 790329",25678,"Valid","H4",0.41,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18220","Yamato 790330",25679,"Valid","H4",2.82,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18221","Yamato 790331",25680,"Valid","L6",36.25,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18222","Yamato 790332",25681,"Valid","LL6",28.66,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18223","Yamato 790333",25682,"Valid","H3.6",17.73,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18224","Yamato 790334",25683,"Valid","H3",15.22,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18225","Yamato 790335",25684,"Valid","L6",9.98,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18226","Yamato 790337",25686,"Valid","H4",115.82,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18227","Yamato 790338",25687,"Valid","H4",42.15,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18228","Yamato 790339",25688,"Valid","H4",11.37,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18229","Yamato 790340",25689,"Valid","H4",6.16,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18230","Yamato 790341",25690,"Valid","H4",2.06,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18231","Yamato 790342",25691,"Valid","H4",0.94,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18232","Yamato 790343",25692,"Valid","H4",1.82,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18233","Yamato 790344",25693,"Valid","H3/4",5.26,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18234","Yamato 790345",25694,"Valid","LL",233.6,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18235","Yamato 790346",25695,"Valid","H6",4.81,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18236","Yamato 790347",25696,"Valid","H6",6.88,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18237","Yamato 790348",25697,"Valid","H6",4.88,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18238","Yamato 790349",25698,"Valid","H6",3.42,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18239","Yamato 790350",25699,"Valid","H6",4.03,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18240","Yamato 790351",25700,"Valid","H6",2.8,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18241","Yamato 790352",25701,"Valid","H6",1.39,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18242","Yamato 790353",25702,"Valid","H6",1.7,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18243","Yamato 790354",25703,"Valid","H6",1.13,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18244","Yamato 790355",25704,"Valid","H6",1.27,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18245","Yamato 790356",25705,"Valid","H6",0.77,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18246","Yamato 790357",25706,"Valid","H6",0.62,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18247","Yamato 790358",25707,"Valid","H6",0.69,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18248","Yamato 790359",25708,"Valid","H6",0.75,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18249","Yamato 790360",25709,"Valid","Stone-uncl",104.34,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18250","Yamato 790380",25729,"Valid","H3",4.43,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18251","Yamato 790381",25730,"Valid","H3",2.3,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18252","Yamato 790382",25731,"Valid","H4",113.61,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18253","Yamato 790383",25732,"Valid","L5",14,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"182541","Yamato 790384",25733,"Valid","L5",13.9,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18255","Yamato 790385",25734,"Valid","L6",4.21,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18256","Yamato 790386",25735,"Valid","H6",148.86,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18257","Yamato 790387",25736,"Valid","H4",21.13,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18258","Yamato 790388",25737,"Valid","H5",23.05,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18259","Yamato 790389",25738,"Valid","H5",13.49,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18260","Yamato 790390",25739,"Valid","H5",5.09,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18261","Yamato 790391",25740,"Valid","H5",16.39,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18262","Yamato 790393",25742,"Valid","H5",54.8,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18263","Yamato 790394",25743,"Valid","H5",10.67,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18264","Yamato 790395",25744,"Valid","H5",2.35,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18265","Yamato 790396",25745,"Valid","H",5.06,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18266","Yamato 790397",25746,"Valid","LL",161.99,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18267","Yamato 790398",25747,"Valid","LL",6.71,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18268","Yamato 790399",25748,"Valid","L6",141.42,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18269","Yamato 790400",25749,"Valid","L6",72.32,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18270","Yamato 790401",25750,"Valid","H4",389.5,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18271","Yamato 790406",25755,"Valid","LL6",165.71,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18272","Yamato 790407",25756,"Valid","H4",13.98,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18273","Yamato 790408",25757,"Valid","H4",7.99,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18274","Yamato 790409",25758,"Valid","H4",10.6,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18275","Yamato 790410",25759,"Valid","H4",6.19,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18276","Yamato 790411",25760,"Valid","H4",4.25,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18277","Yamato 790412",25761,"Valid","H4",4.24,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18278","Yamato 790413",25762,"Valid","H4",3.97,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18279","Yamato 790415",25764,"Valid","LL",63.44,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18280","Yamato 790416",25765,"Valid","H5/6",142.46,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18281","Yamato 790417",25766,"Valid","H5",207,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"182821","Yamato 790418",25767,"Valid","H5",44.94,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18283","Yamato 790419",25768,"Valid","H5",8.45,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18284","Yamato 790420",25769,"Valid","H6",20.07,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18285","Yamato 790421",25770,"Valid","H5",13.02,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18286","Yamato 790422",25771,"Valid","H5",8.84,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18287","Yamato 790423",25772,"Valid","H5",2.37,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18288","Yamato 790424",25773,"Valid","H6",13,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18289","Yamato 790425",25774,"Valid","H6",11.48,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18290","Yamato 790426",25775,"Valid","H5",12.84,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18291","Yamato 790427",25776,"Valid","H5",4.72,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18292","Yamato 790428",25777,"Valid","H5",9.97,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18293","Yamato 790429",25778,"Valid","H5",4.41,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18294","Yamato 790430",25779,"Valid","H5",4.88,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18295","Yamato 790431",25780,"Valid","H5",2.34,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18296","Yamato 790432",25781,"Valid","H4",30.15,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18297","Yamato 790433",25782,"Valid","H4",13.42,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18298","Yamato 790434",25783,"Valid","H4",8.62,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18299","Yamato 790435",25784,"Valid","H4",11.37,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18300","Yamato 790436",25785,"Valid","H4",7.83,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18301","Yamato 790437",25786,"Valid","H4",13.82,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18302","Yamato 790438",25787,"Valid","H4",6.84,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18303","Yamato 790439",25788,"Valid","H4",3.12,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18304","Yamato 790440",25789,"Valid","H4",6.24,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18305","Yamato 790443",25792,"Valid","H3.7",19.49,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18306","Yamato 790444",25793,"Valid","L4-6",10.92,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18307","Yamato 790445",25794,"Valid","H5",1574,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18308","Yamato 790446",25795,"Valid","L6/7",713,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18309","Yamato 790447",25796,"Valid","Eucrite-pmict",3.03,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18310","Yamato 790448",25797,"Valid","LL3.2",3480,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18311","Yamato 790452",25801,"Valid","L6",82.15,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18312","Yamato 790453",25802,"Valid","L5",106.06,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18313","Yamato 790454",25803,"Valid","H5",10.1,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18314","Yamato 790455",25804,"Valid","L5",22.68,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18315","Yamato 790456",25805,"Valid","LL6",72.65,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18316","Yamato 790459",25808,"Valid","L6",19.92,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18317","Yamato 790460",25809,"Valid","H3.7",586,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18318","Yamato 790461",25810,"Valid","H3.7",778.9,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18319","Yamato 790462",25811,"Valid","L6",1371,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18320","Yamato 790463",25812,"Valid","H5",130.98,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18321","Yamato 790464",25813,"Valid","H5",55.49,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18322","Yamato 790465",25814,"Valid","H5",25.87,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18323","Yamato 790466",25815,"Valid","H5",18.56,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18324","Yamato 790467",25816,"Valid","H5",61.2,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18325","Yamato 790468",25817,"Valid","H5",14.71,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18326","Yamato 790469",25818,"Valid","H5",23.31,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18327","Yamato 790470",25819,"Valid","H5",17.07,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18328","Yamato 790471",25820,"Valid","H5",11.55,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18329","Yamato 790472",25821,"Valid","H5",8.25,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18330","Yamato 790473",25822,"Valid","H5",7.96,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18331","Yamato 790474",25823,"Valid","H5",11.86,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18332","Yamato 790475",25824,"Valid","H5",12.01,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18333","Yamato 790476",25825,"Valid","H5",11.11,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18334","Yamato 790477",25826,"Valid","H5",10.57,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18335","Yamato 790478",25827,"Valid","H5",9.05,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18336","Yamato 790479",25828,"Valid","H5",7.2,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18337","Yamato 790480",25829,"Valid","H5",3.08,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18338","Yamato 790481",25830,"Valid","H5",5.81,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18339","Yamato 790482",25831,"Valid","H5",2,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18340","Yamato 790483",25832,"Valid","H5",28.16,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18341","Yamato 790484",25833,"Valid","H5",17.2,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18342","Yamato 790485",25834,"Valid","H5",1.66,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18343","Yamato 790486",25835,"Valid","H5",0.67,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18344","Yamato 790489",25838,"Valid","L",222.8,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18345","Yamato 790490",25839,"Valid","E",1.18,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18346","Yamato 790491",25840,"Valid","H3",15.81,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18347","Yamato 790493",25842,"Valid","H4",9.07,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18348","Yamato 790494",25843,"Valid","H4",4.86,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18349","Yamato 790495",25844,"Valid","H4",3.54,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18350","Yamato 790496",25845,"Valid","H4",6.81,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18351","Yamato 790497",25846,"Valid","H4",2.85,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18352","Yamato 790498",25847,"Valid","H4",2.96,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18353","Yamato 790499",25848,"Valid","L6",469.2,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18354","Yamato 790500",25849,"Valid","L6",38.45,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18355","Yamato 790501",25850,"Valid","H4",37.16,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18356","Yamato 790502",25851,"Valid","H4",110.28,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18357","Yamato 790503",25852,"Valid","H4",40.1,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18358","Yamato 790504",25853,"Valid","L4",7.99,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18359","Yamato 790505",25854,"Valid","L4",9.98,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18360","Yamato 790506",25855,"Valid","L4",6.67,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18361","Yamato 790507",25856,"Valid","L4",5.29,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18362","Yamato 790508",25857,"Valid","H5",12.83,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18363","Yamato 790509",25858,"Valid","H4/5",45.93,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18364","Yamato 790510",25859,"Valid","H4/5",5.28,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18365","Yamato 790511",25860,"Valid","H4/5",6.62,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18366","Yamato 790512",25861,"Valid","H4/5",4.97,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18367","Yamato 790514",25863,"Valid","H5",68.86,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18368","Yamato 790517",25866,"Valid","Iron, ungrouped",189.58,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18369","Yamato 790518",25867,"Valid","H4",91.59,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18370","Yamato 790519",25868,"Valid","LL",1388.4,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18371","Yamato 790520",25869,"Valid","LL6",565.3,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18372","Yamato 790521",25870,"Valid","L3",221.8,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18373","Yamato 790522",25871,"Valid","LL4",468.5,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18374","Yamato 790523",25872,"Valid","LL4",406.9,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18375","Yamato 790524",25873,"Valid","LL5",335.2,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18376","Yamato 790525",25874,"Valid","LL4",310.9,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18377","Yamato 790526",25875,"Valid","LL4",423.9,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18378","Yamato 790527",25876,"Valid","LL",299.9,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18379","Yamato 790528",25877,"Valid","LL",777.7,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18380","Yamato 790529",25878,"Valid","LL5",952.9,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18381","Yamato 790530",25879,"Valid","LL",220.4,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18382","Yamato 790531",25880,"Valid","LL",198.08,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18383","Yamato 790532",25881,"Valid","LL5",220.3,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18384","Yamato 790533",25882,"Valid","LL",164.14,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18385","Yamato 790534",25883,"Valid","LL",149.05,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18386","Yamato 790535",25884,"Valid","LL",219.7,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18387","Yamato 790536",25885,"Valid","LL",135.06,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
"18388","Yamato 790537",25886,"Valid","LL",124.97,"Found",1979,-71.5,35.66667,"(-71.5, 35.66667)"
