"","name","id","nametype","recclass","mass_in_grams","fell_or_found","year","latitude","longitude","GeoLocation"
"44685","Yamato 982764",39386,"Valid","H5",9.36,"Found",1998,0,0,"(0.0, 0.0)"
"44686","Yamato 982765",39387,"Valid","H5",9.38,"Found",1998,0,0,"(0.0, 0.0)"
"44687","Yamato 982766",39388,"Valid","H5",8.41,"Found",1998,0,0,"(0.0, 0.0)"
"44688","Yamato 982767",39389,"Valid","H5",8.35,"Found",1998,0,0,"(0.0, 0.0)"
"44689","Yamato 982768",39390,"Valid","H5",10.9,"Found",1998,0,0,"(0.0, 0.0)"
"44690","Yamato 982769",39391,"Valid","H5",8.97,"Found",1998,0,0,"(0.0, 0.0)"
"44691","Yamato 982770",39392,"Valid","H5",8.6,"Found",1998,0,0,"(0.0, 0.0)"
"44692","Yamato 982771",39393,"Valid","H5",9.66,"Found",1998,0,0,"(0.0, 0.0)"
"44693","Yamato 982772",39394,"Valid","H5",7.43,"Found",1998,0,0,"(0.0, 0.0)"
"44694","Yamato 982773",39395,"Valid","H5",6.96,"Found",1998,0,0,"(0.0, 0.0)"
"44695","Yamato 982774",39396,"Valid","H5",7.75,"Found",1998,0,0,"(0.0, 0.0)"
"44696","Yamato 982776",39398,"Valid","H4",5.62,"Found",1998,0,0,"(0.0, 0.0)"
"44697","Yamato 982777",39399,"Valid","H4",5.16,"Found",1998,0,0,"(0.0, 0.0)"
"44698","Yamato 982778",39400,"Valid","H4",5.88,"Found",1998,0,0,"(0.0, 0.0)"
"44699","Yamato 982779",39401,"Valid","H4",6.82,"Found",1998,0,0,"(0.0, 0.0)"
"44700","Yamato 982780",39402,"Valid","H4",6.38,"Found",1998,0,0,"(0.0, 0.0)"
"44701","Yamato 982781",39403,"Valid","H3",6.76,"Found",1998,0,0,"(0.0, 0.0)"
"44702","Yamato 982782",39404,"Valid","H4",5.12,"Found",1998,0,0,"(0.0, 0.0)"
"44703","Yamato 982783",39405,"Valid","H3",5.51,"Found",1998,0,0,"(0.0, 0.0)"
"44704","Yamato 982784",39406,"Valid","H4",6.24,"Found",1998,0,0,"(0.0, 0.0)"
"44705","Yamato 982785",39407,"Valid","H4",6.01,"Found",1998,0,0,"(0.0, 0.0)"
"44706","Yamato 982786",39408,"Valid","H4",4.23,"Found",1998,0,0,"(0.0, 0.0)"
"44707","Yamato 982787",39409,"Valid","H4",5.49,"Found",1998,0,0,"(0.0, 0.0)"
"44708","Yamato 982788",39410,"Valid","H4",4.43,"Found",1998,0,0,"(0.0, 0.0)"
"44709","Yamato 982789",39411,"Valid","H4",4.88,"Found",1998,0,0,"(0.0, 0.0)"
"44710","Yamato 982790",39412,"Valid","H4",5.92,"Found",1998,0,0,"(0.0, 0.0)"
"44711","Yamato 982791",39413,"Valid","H4",4.44,"Found",1998,0,0,"(0.0, 0.0)"
"44712","Yamato 982793",39415,"Valid","L6",3.64,"Found",1998,0,0,"(0.0, 0.0)"
"44713","Yamato 982794",39416,"Valid","H4",3.26,"Found",1998,0,0,"(0.0, 0.0)"
"44714","Yamato 982795",39417,"Valid","H4",3.58,"Found",1998,0,0,"(0.0, 0.0)"
"44715","Yamato 982797",39419,"Valid","H4",3.48,"Found",1998,0,0,"(0.0, 0.0)"
"44716","Yamato 982798",39420,"Valid","H4",3.72,"Found",1998,0,0,"(0.0, 0.0)"
"44717","Yamato 982799",39421,"Valid","H4",3.07,"Found",1998,0,0,"(0.0, 0.0)"
"44718","Yamato 982800",39422,"Valid","H4",3.13,"Found",1998,0,0,"(0.0, 0.0)"
"44719","Yamato 982802",39424,"Valid","H4",4.27,"Found",1998,0,0,"(0.0, 0.0)"
"44720","Yamato 982803",39425,"Valid","H4",4.09,"Found",1998,0,0,"(0.0, 0.0)"
"44721","Yamato 982804",39426,"Valid","H4",3.09,"Found",1998,0,0,"(0.0, 0.0)"
"44722","Yamato 982809",39431,"Valid","H4",3,"Found",1998,0,0,"(0.0, 0.0)"
"44723","Yamato 982851",39473,"Valid","L3",4.96,"Found",1998,0,0,"(0.0, 0.0)"
"44724","Yamato 982852",39474,"Valid","L6",4.58,"Found",1998,0,0,"(0.0, 0.0)"
"44725","Yamato 982853",39475,"Valid","H5",75.67,"Found",1998,0,0,"(0.0, 0.0)"
"44726","Yamato 982854",39476,"Valid","H5",30.25,"Found",1998,0,0,"(0.0, 0.0)"
"44727","Yamato 982855",39477,"Valid","L5",7.95,"Found",1998,0,0,"(0.0, 0.0)"
"44728","Yamato 982858",39480,"Valid","H5",3.45,"Found",1998,0,0,"(0.0, 0.0)"
"44729","Yamato 982859",39481,"Valid","H4",520,"Found",1998,0,0,"(0.0, 0.0)"
"44730","Yamato 982861",39483,"Valid","L6",3.91,"Found",1998,0,0,"(0.0, 0.0)"
"44731","Yamato 982873",39495,"Valid","H3",4.43,"Found",1998,0,0,"(0.0, 0.0)"
"44732","Yamato 982875",39497,"Valid","H3",4.71,"Found",1998,0,0,"(0.0, 0.0)"
"44733","Yamato 982876",39498,"Valid","H4",3.79,"Found",1998,0,0,"(0.0, 0.0)"
"44734","Yamato 982877",39499,"Valid","H4",3.12,"Found",1998,0,0,"(0.0, 0.0)"
"44735","Yamato 982878",39500,"Valid","L3",3.9,"Found",1998,0,0,"(0.0, 0.0)"
"44736","Yamato 982881",39503,"Valid","Ureilite",3.03,"Found",1998,0,0,"(0.0, 0.0)"
"44737","Yamato 982883",39505,"Valid","H5",4.81,"Found",1998,0,0,"(0.0, 0.0)"
"44738","Yamato 982889",39511,"Valid","H4",3.8,"Found",1998,0,0,"(0.0, 0.0)"
"44739","Yamato 982892",39514,"Valid","L6",3.62,"Found",1998,0,0,"(0.0, 0.0)"
"44740","Yamato 982893",39515,"Valid","L6",5.12,"Found",1998,0,0,"(0.0, 0.0)"
"44741","Yamato 982895",39517,"Valid","H4",6.45,"Found",1998,0,0,"(0.0, 0.0)"
"44742","Yamato 982896",39518,"Valid","L3",7.41,"Found",1998,0,0,"(0.0, 0.0)"
"44743","Yamato 982897",39519,"Valid","L3",12.19,"Found",1998,0,0,"(0.0, 0.0)"
"44744","Yamato 982898",39520,"Valid","L3",7.5,"Found",1998,0,0,"(0.0, 0.0)"
"44745","Yamato 982900",39522,"Valid","L3",6.13,"Found",1998,0,0,"(0.0, 0.0)"
"44746","Yamato 982901",39523,"Valid","L3",6.31,"Found",1998,0,0,"(0.0, 0.0)"
"44747","Yamato 982902",39524,"Valid","L3",5.31,"Found",1998,0,0,"(0.0, 0.0)"
"44748","Yamato 982903",39525,"Valid","L3",4.76,"Found",1998,0,0,"(0.0, 0.0)"
"44749","Yamato 982904",39526,"Valid","L3",5.4,"Found",1998,0,0,"(0.0, 0.0)"
"44750","Yamato 982905",39527,"Valid","L3",3.68,"Found",1998,0,0,"(0.0, 0.0)"
"44751","Yamato 982907",39529,"Valid","L3",3.53,"Found",1998,0,0,"(0.0, 0.0)"
"44752","Yamato 982913",39535,"Valid","L5",3.43,"Found",1998,0,0,"(0.0, 0.0)"
"44753","Yamato 982914",39536,"Valid","H4",97.21,"Found",1998,0,0,"(0.0, 0.0)"
"44754","Yamato 982917",39539,"Valid","H4",6.84,"Found",1998,0,0,"(0.0, 0.0)"
"44755","Yamato 982922",39544,"Valid","H5",4.68,"Found",1998,0,0,"(0.0, 0.0)"
"44756","Yamato 982923",39545,"Valid","L5",265.8,"Found",1998,0,0,"(0.0, 0.0)"
"44757","Yamato 982925",39547,"Valid","H5",4.94,"Found",1998,0,0,"(0.0, 0.0)"
"44758","Yamato 982926",39548,"Valid","H5",3.35,"Found",1998,0,0,"(0.0, 0.0)"
"44759","Yamato 982929",39551,"Valid","H4",3.32,"Found",1998,0,0,"(0.0, 0.0)"
"44760","Yamato 982932",39554,"Valid","H5",66.65,"Found",1998,0,0,"(0.0, 0.0)"
"44761","Yamato 982934",39556,"Valid","H5",4.62,"Found",1998,0,0,"(0.0, 0.0)"
"44762","Yamato 982936",39558,"Valid","H5",11.28,"Found",1998,0,0,"(0.0, 0.0)"
"44763","Yamato 982937",39559,"Valid","H5",6.83,"Found",1998,0,0,"(0.0, 0.0)"
"44764","Yamato 982938",39560,"Valid","H4",4.32,"Found",1998,0,0,"(0.0, 0.0)"
"44765","Yamato 982939",39561,"Valid","L5",8.58,"Found",1998,0,0,"(0.0, 0.0)"
"44766","Yamato 982948",39570,"Valid","L6",586.9,"Found",1998,0,0,"(0.0, 0.0)"
"44767","Yamato 982952",39574,"Valid","H5",4.29,"Found",1998,0,0,"(0.0, 0.0)"
"44768","Yamato 982959",39581,"Valid","L5",3.37,"Found",1998,0,0,"(0.0, 0.0)"
"44769","Yamato 982960",39582,"Valid","H5",14.7,"Found",1998,0,0,"(0.0, 0.0)"
"44770","Yamato 982965",39587,"Valid","H4",38.31,"Found",1998,0,0,"(0.0, 0.0)"
"44771","Yamato 982967",39589,"Valid","H4",6.74,"Found",1998,0,0,"(0.0, 0.0)"
"44772","Yamato 982968",39590,"Valid","H4",4.78,"Found",1998,0,0,"(0.0, 0.0)"
"44773","Yamato 982970",39592,"Valid","H4",4.02,"Found",1998,0,0,"(0.0, 0.0)"
"44774","Yamato 982975",39597,"Valid","H5",20.69,"Found",1998,0,0,"(0.0, 0.0)"
"44775","Yamato 982977",39599,"Valid","H5",186.1,"Found",1998,0,0,"(0.0, 0.0)"
"44776","Yamato 982978",39600,"Valid","H5",72.16,"Found",1998,0,0,"(0.0, 0.0)"
"44777","Yamato 982979",39601,"Valid","H5",46.03,"Found",1998,0,0,"(0.0, 0.0)"
"44778","Yamato 982980",39602,"Valid","H5",14.55,"Found",1998,0,0,"(0.0, 0.0)"
"44779","Yamato 982981",39603,"Valid","H5",9.86,"Found",1998,0,0,"(0.0, 0.0)"
"44780","Yamato 982982",39604,"Valid","H5",10.97,"Found",1998,0,0,"(0.0, 0.0)"
"44781","Yamato 982983",39605,"Valid","H5",8.38,"Found",1998,0,0,"(0.0, 0.0)"
"44782","Yamato 982984",39606,"Valid","H5",8.52,"Found",1998,0,0,"(0.0, 0.0)"
"44783","Yamato 982985",39607,"Valid","H5",8.06,"Found",1998,0,0,"(0.0, 0.0)"
"44784","Yamato 982986",39608,"Valid","H5",7.39,"Found",1998,0,0,"(0.0, 0.0)"
"44785","Yamato 982987",39609,"Valid","H5",5.83,"Found",1998,0,0,"(0.0, 0.0)"
"44786","Yamato 982988",39610,"Valid","H5",3.8,"Found",1998,0,0,"(0.0, 0.0)"
"44787","Yamato 982989",39611,"Valid","H5",4.88,"Found",1998,0,0,"(0.0, 0.0)"
"44788","Yamato 982990",39612,"Valid","H5",3.5,"Found",1998,0,0,"(0.0, 0.0)"
"44789","Yamato 982991",39613,"Valid","H5",4.89,"Found",1998,0,0,"(0.0, 0.0)"
"44790","Yamato 982992",39614,"Valid","H5",3.2,"Found",1998,0,0,"(0.0, 0.0)"
"44791","Yamato 982993",39615,"Valid","H5",3.34,"Found",1998,0,0,"(0.0, 0.0)"
"44792","Yamato 982996",39618,"Valid","H5",3.11,"Found",1998,0,0,"(0.0, 0.0)"
"44793","Yamato 983012",39634,"Valid","H5",26.29,"Found",1998,0,0,"(0.0, 0.0)"
"44794","Yamato 983014",39636,"Valid","H5",31.66,"Found",1998,0,0,"(0.0, 0.0)"
"44795","Yamato 983016",39638,"Valid","H4",17.53,"Found",1998,0,0,"(0.0, 0.0)"
"44796","Yamato 983018",39640,"Valid","H5",5.6,"Found",1998,0,0,"(0.0, 0.0)"
"44797","Yamato 983019",39641,"Valid","H5",3.27,"Found",1998,0,0,"(0.0, 0.0)"
"44798","Yamato 983020",39642,"Valid","H5",4.37,"Found",1998,0,0,"(0.0, 0.0)"
"44799","Yamato 983023",39645,"Valid","LL6",3.73,"Found",1998,0,0,"(0.0, 0.0)"
"44800","Yamato 983025",39647,"Valid","H5",3.47,"Found",1998,0,0,"(0.0, 0.0)"
"44801","Yamato 983027",39649,"Valid","LL3",4.84,"Found",1998,0,0,"(0.0, 0.0)"
"44802","Yamato 983028",39650,"Valid","L6",201.3,"Found",1998,0,0,"(0.0, 0.0)"
"44803","Yamato 983029",39651,"Valid","L6",144.5,"Found",1998,0,0,"(0.0, 0.0)"
"44804","Yamato 983034",39656,"Valid","H5",4.49,"Found",1998,0,0,"(0.0, 0.0)"
"44805","Yamato 983035",39657,"Valid","H5",3.52,"Found",1998,0,0,"(0.0, 0.0)"
"44806","Yamato 983036",39658,"Valid","H5",45.45,"Found",1998,0,0,"(0.0, 0.0)"
"44807","Yamato 983037",39659,"Valid","L6",579.7,"Found",1998,0,0,"(0.0, 0.0)"
"44808","Yamato 983041",39663,"Valid","H6",3.21,"Found",1998,0,0,"(0.0, 0.0)"
"44809","Yamato 983044",39666,"Valid","H5",12.78,"Found",1998,0,0,"(0.0, 0.0)"
"44810","Yamato 983047",39669,"Valid","H5",8.14,"Found",1998,0,0,"(0.0, 0.0)"
"44811","Yamato 983048",39670,"Valid","H6",6.11,"Found",1998,0,0,"(0.0, 0.0)"
"44812","Yamato 983049",39671,"Valid","H6",4.06,"Found",1998,0,0,"(0.0, 0.0)"
"44813","Yamato 983051",39673,"Valid","H5",17.58,"Found",1998,0,0,"(0.0, 0.0)"
"44814","Yamato 983052",39674,"Valid","H6",16.8,"Found",1998,0,0,"(0.0, 0.0)"
"44815","Yamato 983054",39676,"Valid","H6",233.5,"Found",1998,0,0,"(0.0, 0.0)"
"44816","Yamato 983055",39677,"Valid","H5",4.15,"Found",1998,0,0,"(0.0, 0.0)"
"44817","Yamato 983056",39678,"Valid","H5",362.4,"Found",1998,0,0,"(0.0, 0.0)"
"44818","Yamato 983063",39685,"Valid","LL3",3.38,"Found",1998,0,0,"(0.0, 0.0)"
"44819","Yamato 983064",39686,"Valid","L6",40.94,"Found",1998,0,0,"(0.0, 0.0)"
"44820","Yamato 983066",39688,"Valid","H6",7.02,"Found",1998,0,0,"(0.0, 0.0)"
"44821","Yamato 983067",39689,"Valid","H6",4.91,"Found",1998,0,0,"(0.0, 0.0)"
"44822","Yamato 983068",39690,"Valid","H6",3.43,"Found",1998,0,0,"(0.0, 0.0)"
"44823","Yamato 983069",39691,"Valid","H6",18.72,"Found",1998,0,0,"(0.0, 0.0)"
"44824","Yamato 983071",39693,"Valid","H6",5.88,"Found",1998,0,0,"(0.0, 0.0)"
"44825","Yamato 983072",39694,"Valid","H4",5.83,"Found",1998,0,0,"(0.0, 0.0)"
"44826","Yamato 983073",39695,"Valid","L6",112.9,"Found",1998,0,0,"(0.0, 0.0)"
"44827","Yamato 983075",39697,"Valid","L6",3.69,"Found",1998,0,0,"(0.0, 0.0)"
"44828","Yamato 983077",39699,"Valid","L6",4.8,"Found",1998,0,0,"(0.0, 0.0)"
"44829","Yamato 983084",39706,"Valid","H5",604.1,"Found",1998,0,0,"(0.0, 0.0)"
"44830","Yamato 983088",39710,"Valid","H3",5.62,"Found",1998,0,0,"(0.0, 0.0)"
"44831","Yamato 983090",39712,"Valid","H4",6.82,"Found",1998,0,0,"(0.0, 0.0)"
"44832","Yamato 983093",39715,"Valid","H5",308.6,"Found",1998,0,0,"(0.0, 0.0)"
"44833","Yamato 983094",39716,"Valid","H4",4.34,"Found",1998,0,0,"(0.0, 0.0)"
"44834","Yamato 983095",39717,"Valid","H4",3.25,"Found",1998,0,0,"(0.0, 0.0)"
"44835","Yamato 983097",39719,"Valid","R5",18.04,"Found",1998,0,0,"(0.0, 0.0)"
"44836","Yamato 983098",39720,"Valid","H5",4.42,"Found",1998,0,0,"(0.0, 0.0)"
"44837","Yamato 983099",39721,"Valid","H6",310,"Found",1998,0,0,"(0.0, 0.0)"
"44838","Yamato 983101",39723,"Valid","H6",72.75,"Found",1998,0,0,"(0.0, 0.0)"
"44839","Yamato 983102",39724,"Valid","Diogenite",24.24,"Found",1998,0,0,"(0.0, 0.0)"
"44840","Yamato 983104",39726,"Valid","L3",5.05,"Found",1998,0,0,"(0.0, 0.0)"
"44841","Yamato 983105",39727,"Valid","L6",7.11,"Found",1998,0,0,"(0.0, 0.0)"
"44842","Yamato 983106",39728,"Valid","H5",18.6,"Found",1998,0,0,"(0.0, 0.0)"
"44843","Yamato 983109",39731,"Valid","H5",7.16,"Found",1998,0,0,"(0.0, 0.0)"
"44844","Yamato 983111",39733,"Valid","H3",3.76,"Found",1998,0,0,"(0.0, 0.0)"
"44845","Yamato 983112",39734,"Valid","H3",6.55,"Found",1998,0,0,"(0.0, 0.0)"
"44846","Yamato 983113",39735,"Valid","L6",88.62,"Found",1998,0,0,"(0.0, 0.0)"
"44847","Yamato 983114",39736,"Valid","L3",20.55,"Found",1998,0,0,"(0.0, 0.0)"
"44848","Yamato 983118",39740,"Valid","H5",8.38,"Found",1998,0,0,"(0.0, 0.0)"
"44849","Yamato 983119",39741,"Valid","Lodranite",52.55,"Found",1998,0,0,"(0.0, 0.0)"
"44850","Yamato 983121",39743,"Valid","H4",3.67,"Found",1998,0,0,"(0.0, 0.0)"
"44851","Yamato 983122",39744,"Valid","H5",41.28,"Found",1998,0,0,"(0.0, 0.0)"
"44852","Yamato 983123",39745,"Valid","H3",12.26,"Found",1998,0,0,"(0.0, 0.0)"
"44853","Yamato 983125",39747,"Valid","H6",358,"Found",1998,0,0,"(0.0, 0.0)"
"44854","Yamato 983126",39748,"Valid","L6",63.37,"Found",1998,0,0,"(0.0, 0.0)"
"44855","Yamato 983127",39749,"Valid","H5",55.95,"Found",1998,0,0,"(0.0, 0.0)"
"44856","Yamato 983128",39750,"Valid","L6",43.59,"Found",1998,0,0,"(0.0, 0.0)"
"44857","Yamato 983129",39751,"Valid","L6",5.39,"Found",1998,0,0,"(0.0, 0.0)"
"44858","Yamato 983132",39754,"Valid","L6",129.6,"Found",1998,0,0,"(0.0, 0.0)"
"44859","Yamato 983133",39755,"Valid","H6",366.6,"Found",1998,0,0,"(0.0, 0.0)"
"44860","Yamato 983137",39759,"Valid","H6",69.89,"Found",1998,0,0,"(0.0, 0.0)"
"44861","Yamato 983139",39761,"Valid","H6",16.9,"Found",1998,0,0,"(0.0, 0.0)"
"44862","Yamato 983140",39762,"Valid","H6",14.28,"Found",1998,0,0,"(0.0, 0.0)"
"44863","Yamato 983141",39763,"Valid","H5",15.35,"Found",1998,0,0,"(0.0, 0.0)"
"44864","Yamato 983142",39764,"Valid","H6",15.79,"Found",1998,0,0,"(0.0, 0.0)"
"44865","Yamato 983143",39765,"Valid","H6",7.16,"Found",1998,0,0,"(0.0, 0.0)"
"44866","Yamato 983144",39766,"Valid","H6",12.95,"Found",1998,0,0,"(0.0, 0.0)"
"44867","Yamato 983145",39767,"Valid","H6",7.08,"Found",1998,0,0,"(0.0, 0.0)"
"44868","Yamato 983146",39768,"Valid","L5",7.44,"Found",1998,0,0,"(0.0, 0.0)"
"44869","Yamato 983147",39769,"Valid","H6",6.13,"Found",1998,0,0,"(0.0, 0.0)"
"44870","Yamato 983148",39770,"Valid","H6",5.11,"Found",1998,0,0,"(0.0, 0.0)"
"44871","Yamato 983149",39771,"Valid","H6",4.63,"Found",1998,0,0,"(0.0, 0.0)"
"44872","Yamato 983150",39772,"Valid","H6",4.17,"Found",1998,0,0,"(0.0, 0.0)"
"44873","Yamato 983151",39773,"Valid","H5",3.62,"Found",1998,0,0,"(0.0, 0.0)"
"44874","Yamato 983152",39774,"Valid","H5",3.21,"Found",1998,0,0,"(0.0, 0.0)"
"44875","Yamato 983159",39781,"Valid","H6",5.59,"Found",1998,0,0,"(0.0, 0.0)"
"44876","Yamato 983162",39784,"Valid","H6",5.06,"Found",1998,0,0,"(0.0, 0.0)"
"44877","Yamato 983163",39785,"Valid","H6",3.18,"Found",1998,0,0,"(0.0, 0.0)"
"44878","Yamato 983164",39786,"Valid","H6",11.64,"Found",1998,0,0,"(0.0, 0.0)"
"44879","Yamato 983166",39788,"Valid","R4",3.43,"Found",1998,0,0,"(0.0, 0.0)"
"44880","Yamato 983167",39789,"Valid","L6",27.84,"Found",1998,0,0,"(0.0, 0.0)"
"44881","Yamato 983168",39790,"Valid","H6",15.29,"Found",1998,0,0,"(0.0, 0.0)"
"44882","Yamato 983169",39791,"Valid","H6",7.6,"Found",1998,0,0,"(0.0, 0.0)"
"44883","Yamato 983170",39792,"Valid","H6",4.36,"Found",1998,0,0,"(0.0, 0.0)"
"44884","Yamato 983173",39795,"Valid","H6",20.24,"Found",1998,0,0,"(0.0, 0.0)"
"44885","Yamato 983174",39796,"Valid","H6",8.37,"Found",1998,0,0,"(0.0, 0.0)"
"44886","Yamato 983175",39797,"Valid","H6",7.19,"Found",1998,0,0,"(0.0, 0.0)"
"44887","Yamato 983176",39798,"Valid","H6",5.8,"Found",1998,0,0,"(0.0, 0.0)"
"44888","Yamato 983178",39800,"Valid","H6",6.18,"Found",1998,0,0,"(0.0, 0.0)"
"44889","Yamato 983179",39801,"Valid","H6",6.62,"Found",1998,0,0,"(0.0, 0.0)"
"44890","Yamato 983180",39802,"Valid","H5",7.27,"Found",1998,0,0,"(0.0, 0.0)"
"44891","Yamato 983181",39803,"Valid","H5",17.37,"Found",1998,0,0,"(0.0, 0.0)"
"44892","Yamato 983182",39804,"Valid","L5",20.72,"Found",1998,0,0,"(0.0, 0.0)"
"44893","Yamato 983183",39805,"Valid","LL3",142.9,"Found",1998,0,0,"(0.0, 0.0)"
"44894","Yamato 983184",39806,"Valid","H4",18.16,"Found",1998,0,0,"(0.0, 0.0)"
"44895","Yamato 983185",39807,"Valid","H4",11.09,"Found",1998,0,0,"(0.0, 0.0)"
"44896","Yamato 983186",39808,"Valid","L6",39.89,"Found",1998,0,0,"(0.0, 0.0)"
"44897","Yamato 983187",39809,"Valid","H4",50.3,"Found",1998,0,0,"(0.0, 0.0)"
"44898","Yamato 983188",39810,"Valid","L6",17.96,"Found",1998,0,0,"(0.0, 0.0)"
"44899","Yamato 983189",39811,"Valid","H5",14.73,"Found",1998,0,0,"(0.0, 0.0)"
"44900","Yamato 983190",39812,"Valid","L-melt breccia",13.99,"Found",1998,0,0,"(0.0, 0.0)"
"44901","Yamato 983191",39813,"Valid","H4",6.69,"Found",1998,0,0,"(0.0, 0.0)"
"44902","Yamato 983192",39814,"Valid","H",3.81,"Found",1998,0,0,"(0.0, 0.0)"
"44903","Yamato 983194",39816,"Valid","H",10.61,"Found",1998,0,0,"(0.0, 0.0)"
"44904","Yamato 983196",39818,"Valid","H4",29.61,"Found",1998,0,0,"(0.0, 0.0)"
"44905","Yamato 983197",39819,"Valid","L6",34.78,"Found",1998,0,0,"(0.0, 0.0)"
"44906","Yamato 983198",39820,"Valid","L6",4.09,"Found",1998,0,0,"(0.0, 0.0)"
"44907","Yamato 983199",39821,"Valid","L6",19.32,"Found",1998,0,0,"(0.0, 0.0)"
"44908","Yamato 983200",39822,"Valid","H5",6.23,"Found",1998,0,0,"(0.0, 0.0)"
"44909","Yamato 983201",39823,"Valid","H6",67.36,"Found",1998,0,0,"(0.0, 0.0)"
"44910","Yamato 983202",39824,"Valid","H5",17.32,"Found",1998,0,0,"(0.0, 0.0)"
"44911","Yamato 983203",39825,"Valid","H5",17.34,"Found",1998,0,0,"(0.0, 0.0)"
"44912","Yamato 983204",39826,"Valid","H5",12.9,"Found",1998,0,0,"(0.0, 0.0)"
"44913","Yamato 983205",39827,"Valid","H5",12.02,"Found",1998,0,0,"(0.0, 0.0)"
"44914","Yamato 983206",39828,"Valid","H5",10.53,"Found",1998,0,0,"(0.0, 0.0)"
"44915","Yamato 983207",39829,"Valid","H5",10.42,"Found",1998,0,0,"(0.0, 0.0)"
"44916","Yamato 983208",39830,"Valid","H5",7.56,"Found",1998,0,0,"(0.0, 0.0)"
"44917","Yamato 983209",39831,"Valid","H5",7.27,"Found",1998,0,0,"(0.0, 0.0)"
"44918","Yamato 983211",39833,"Valid","H4",9.39,"Found",1998,0,0,"(0.0, 0.0)"
"44919","Yamato 983212",39834,"Valid","H",9.78,"Found",1998,0,0,"(0.0, 0.0)"
"44920","Yamato 983213",39835,"Valid","LL-melt breccia",5.48,"Found",1998,0,0,"(0.0, 0.0)"
"44921","Yamato 983215",39837,"Valid","H5",70.84,"Found",1998,0,0,"(0.0, 0.0)"
"44922","Yamato 983217",39839,"Valid","H5",9.94,"Found",1998,0,0,"(0.0, 0.0)"
"44923","Yamato 983219",39841,"Valid","H5",12.35,"Found",1998,0,0,"(0.0, 0.0)"
"44924","Yamato 983220",39842,"Valid","L-melt breccia",232.1,"Found",1998,0,0,"(0.0, 0.0)"
"44925","Yamato 983221",39843,"Valid","L5",40.41,"Found",1998,0,0,"(0.0, 0.0)"
"44926","Yamato 983222",39844,"Valid","H6",5.77,"Found",1998,0,0,"(0.0, 0.0)"
"44927","Yamato 983223",39845,"Valid","LL6",12.17,"Found",1998,0,0,"(0.0, 0.0)"
"44928","Yamato 983224",39846,"Valid","H5",53.06,"Found",1998,0,0,"(0.0, 0.0)"
"44929","Yamato 983225",39847,"Valid","H5",46.47,"Found",1998,0,0,"(0.0, 0.0)"
"44930","Yamato 983226",39848,"Valid","L6",26.71,"Found",1998,0,0,"(0.0, 0.0)"
"44931","Yamato 983228",39850,"Valid","H5",3.28,"Found",1998,0,0,"(0.0, 0.0)"
"44932","Yamato 983231",39853,"Valid","H5",60.92,"Found",1998,0,0,"(0.0, 0.0)"
"44933","Yamato 983233",39855,"Valid","H5",16.44,"Found",1998,0,0,"(0.0, 0.0)"
"44934","Yamato 983234",39856,"Valid","H5",27.15,"Found",1998,0,0,"(0.0, 0.0)"
"44935","Yamato 983235",39857,"Valid","R4",3.5,"Found",1998,0,0,"(0.0, 0.0)"
"44936","Yamato 983236",39858,"Valid","H5",47.71,"Found",1998,0,0,"(0.0, 0.0)"
"44937","Yamato 983238",39860,"Valid","L6",4.3,"Found",1998,0,0,"(0.0, 0.0)"
"44938","Yamato 983245",39867,"Valid","H5",9.15,"Found",1998,0,0,"(0.0, 0.0)"
"44939","Yamato 983247",39869,"Valid","H5",208.8,"Found",1998,0,0,"(0.0, 0.0)"
"44940","Yamato 983249",39871,"Valid","H6",26.34,"Found",1998,0,0,"(0.0, 0.0)"
"44941","Yamato 983250",39872,"Valid","LL-melt breccia",509.7,"Found",1998,0,0,"(0.0, 0.0)"
"44942","Yamato 983251",39873,"Valid","L5",3.86,"Found",1998,0,0,"(0.0, 0.0)"
"44943","Yamato 983252",39874,"Valid","H6",17.23,"Found",1998,0,0,"(0.0, 0.0)"
"44944","Yamato 983253",39875,"Valid","L5",83.49,"Found",1998,0,0,"(0.0, 0.0)"
"44945","Yamato 983257",39879,"Valid","L6",12.01,"Found",1998,0,0,"(0.0, 0.0)"
"44946","Yamato 983259",39881,"Valid","H4",15.23,"Found",1998,0,0,"(0.0, 0.0)"
"44947","Yamato 983261",39883,"Valid","H6",9.49,"Found",1998,0,0,"(0.0, 0.0)"
"44948","Yamato 983262",39884,"Valid","H6",83.21,"Found",1998,0,0,"(0.0, 0.0)"
"44949","Yamato 983263",39885,"Valid","H4",515.1,"Found",1998,0,0,"(0.0, 0.0)"
"44950","Yamato 983265",39887,"Valid","H6",10.82,"Found",1998,0,0,"(0.0, 0.0)"
"44951","Yamato 983266",39888,"Valid","H6",20.54,"Found",1998,0,0,"(0.0, 0.0)"
"44952","Yamato 983267",39889,"Valid","LL6",27.03,"Found",1998,0,0,"(0.0, 0.0)"
"44953","Yamato 983268",39890,"Valid","H4",11.44,"Found",1998,0,0,"(0.0, 0.0)"
"44954","Yamato 983269",39891,"Valid","L6",109.9,"Found",1998,0,0,"(0.0, 0.0)"
"44955","Yamato 983270",39892,"Valid","R4",26.4,"Found",1998,0,0,"(0.0, 0.0)"
"44956","Yamato 983271",39893,"Valid","L6",16.63,"Found",1998,0,0,"(0.0, 0.0)"
