,Cluster,mass,fell_found,year,latitude,longitude,group,chondrite,type,lc_sample
10,6,6700.0,Found,1989,27.5,3.61667,L,Chondrite,Stony,14
11,6,228.0,Found,1989,27.61667,3.85,H,Chondrite,Stony,14
12,6,145.0,Found,1989,27.81667,4.03333,H,Chondrite,Stony,14
13,6,1020.0,Found,1989,27.58333,3.81667,L,Chondrite,Stony,14
14,6,115.0,Found,1989,27.6,3.83333,H,Chondrite,Stony,14
15,6,561.0,Found,1989,27.63333,3.96667,H,Chondrite,Stony,14
16,6,542.0,Found,1989,27.51667,3.65,L,Chondrite,Stony,14
17,6,205.0,Found,1989,27.53333,3.7,H,Chondrite,Stony,14
18,6,127.0,Found,1989,27.73333,4.08333,L,Chondrite,Stony,14
19,6,276.0,Found,1989,27.75,4.1,L,Chondrite,Stony,14
20,6,3800.0,Found,1989,27.75,4.16667,H,Chondrite,Stony,14
21,6,98.0,Found,1989,27.8,4.16667,H,Chondrite,Stony,14
22,6,490.0,Found,1989,27.83333,4.28333,H,Chondrite,Stony,14
23,6,307.0,Found,1989,27.8,4.46667,H,Chondrite,Stony,14
24,6,98.0,Found,1989,27.78333,4.28333,L,Chondrite,Stony,14
25,6,111.0,Found,1989,27.71667,4.48333,H,Chondrite,Stony,14
26,6,446.0,Found,1989,27.73333,4.4,L,Chondrite,Stony,14
27,6,207.0,Found,1989,27.7,4.08333,H,Chondrite,Stony,14
28,6,581.0,Found,1989,27.7,4.06667,L,Chondrite,Stony,14
29,6,708.0,Found,1989,27.7,4.06667,H,Chondrite,Stony,14
30,6,2140.0,Found,1989,27.55,3.61667,H,Chondrite,Stony,14
31,6,192.0,Found,1989,27.51667,3.83333,H,Chondrite,Stony,14
32,6,118.0,Found,1989,27.51667,3.91667,H,Chondrite,Stony,14
33,6,1464.0,Found,1989,27.55,3.93333,H,Chondrite,Stony,14
34,6,920.0,Found,1989,27.58333,3.96667,H,Chondrite,Stony,14
35,6,88.0,Found,1989,27.61667,4.05,H,Chondrite,Stony,14
36,6,206.0,Found,1989,27.66667,4.2,H,Chondrite,Stony,14
37,6,3130.0,Found,1989,27.66667,4.25,H,Chondrite,Stony,14
38,6,98.0,Found,1989,27.68333,4.33333,H,Chondrite,Stony,14
39,6,123.0,Found,1989,27.68333,4.41667,LL,Chondrite,Stony,14
40,6,2016.0,Found,1989,27.66667,4.35,H,Chondrite,Stony,14
41,6,495.0,Found,1989,27.65,4.46667,L,Chondrite,Stony,14
42,6,93.0,Found,1989,27.65,4.43333,L,Chondrite,Stony,14
43,6,184.0,Found,1989,27.63333,4.35,L,Chondrite,Stony,14
44,6,36.0,Found,1989,27.6,4.3,H,Chondrite,Stony,14
45,6,112.0,Found,1989,27.58333,4.25,L,Chondrite,Stony,14
46,6,385.0,Found,1989,27.55,4.13333,LL,Chondrite,Stony,14
47,6,962.0,Found,1989,27.53333,4.0,H,Chondrite,Stony,14
48,6,225.0,Found,1989,27.53333,3.91667,L,Chondrite,Stony,14
49,6,146.0,Found,1989,27.46667,3.78333,L,Chondrite,Stony,14
50,6,134.0,Found,1989,27.43333,3.71667,LL,Chondrite,Stony,14
51,6,246.0,Found,1989,27.46667,3.83333,H,Chondrite,Stony,14
52,6,120.0,Found,1989,27.51667,3.91667,H,Chondrite,Stony,14
53,6,195.0,Found,1989,27.55,4.0,L,Chondrite,Stony,14
54,6,1066.0,Found,1989,27.78333,4.7,H,Chondrite,Stony,14
55,6,1440.0,Found,1989,27.83333,4.7,L,Chondrite,Stony,14
56,6,115.0,Found,1989,27.55,4.08333,H,Chondrite,Stony,14
57,6,82.9,Found,1989,27.41667,3.71667,H,Chondrite,Stony,14
58,6,1394.0,Found,1989,27.65,4.5,H,Chondrite,Stony,14
59,6,905.0,Found,1989,27.61667,4.41667,L,Chondrite,Stony,14
60,6,58.0,Found,1989,27.75,4.15,L,Chondrite,Stony,14
61,6,1937.0,Found,1989,27.73333,4.05,H,Chondrite,Stony,14
62,6,2051.0,Found,1989,27.7,3.93333,H,Chondrite,Stony,14
63,6,1338.0,Found,1989,27.5,3.98333,H,Chondrite,Stony,14
64,6,129.0,Found,1989,27.46667,3.88333,L,Chondrite,Stony,14
65,6,277.0,Found,1989,27.38333,3.71667,LL,Chondrite,Stony,14
66,6,281.0,Found,1989,27.51667,4.06667,CR,Chondrite,Stony,14
67,6,226.0,Found,1989,27.56667,4.16667,H,Chondrite,Stony,14
68,6,105.0,Found,1989,27.6,4.25,H,Chondrite,Stony,14
69,6,283.0,Found,1989,27.6,4.41667,H,Chondrite,Stony,14
70,6,716.0,Found,1989,27.61667,4.56667,Mesosiderite,Achondrite,Stony-Iron,14
71,6,854.0,Found,1989,27.61667,4.56667,L,Chondrite,Stony,14
72,6,1539.0,Found,1989,27.5,4.28333,H,Chondrite,Stony,14
329,6,32.0,Found,1989,27.5,3.61667,LL,Chondrite,Stony,14
330,6,139.0,Found,1989,27.5,3.61667,L,Chondrite,Stony,14
373,6,90000.0,Found,1961,19.83333,51.25,H,Chondrite,Stony,14
418,6,1760.0,Found,1968,28.4625,1.025,H,Chondrite,Stony,14
419,6,114.0,Found,1988,39.53833,59.55833,H,Chondrite,Stony,14
461,6,11450.0,Found,1955,20.7,52.83333,H,Chondrite,Stony,14
525,6,5300.0,Found,1960,-26.5,141.08333,H,Chondrite,Stony,14
684,6,855.0,Found,1958,19.41667,51.03333,H,Chondrite,Stony,14
822,6,25000.0,Found,1984,-30.31667,126.61667,Eucrite,Achondrite,Stony,14
823,6,280.0,Found,1989,-30.08333,126.61667,L,Chondrite,Stony,14
861,6,55.1,Found,1988,-30.31667,126.61667,CV,Chondrite,Stony,14
1016,6,56.2,Found,1986,-29.6,126.50667,H,Chondrite,Stony,14
1017,6,100.0,Found,1986,-29.785,126.58833,H,Chondrite,Stony,14
1023,6,105000.0,Found,1989,-30.33333,130.53333,H,Chondrite,Stony,14
1024,6,61.0,Found,1989,-30.25,130.66667,L,Chondrite,Stony,14
1025,6,1536.9,Found,1986,-30.31833,129.06333,CK,Chondrite,Stony,14
1029,6,100000.0,Found,1989,-30.61667,130.41667,H,Chondrite,Stony,14
1039,6,6800.0,Found,1962,-29.85,140.7,H,Chondrite,Stony,14
1110,6,35.0,Found,1952,29.58333,-3.75,L,Chondrite,Stony,14
2129,6,30000.0,Found,1986,29.6425,11.73222,H,Chondrite,Stony,14
2131,6,1470.0,Found,1986,29.865,11.69167,H,Chondrite,Stony,14
2133,6,1270.0,Found,1986,29.57889,11.74944,H,Chondrite,Stony,14
2134,6,2600.0,Found,1986,29.50639,11.49861,H,Chondrite,Stony,14
2135,6,250.0,Found,1986,29.46556,11.43333,H,Chondrite,Stony,14
2136,6,352.0,Found,1986,29.59722,11.74167,H,Chondrite,Stony,14
2138,6,2100.0,Found,1986,29.56306,12.03083,H,Chondrite,Stony,14
2139,6,355.0,Found,1986,29.61056,12.10778,H,Chondrite,Stony,14
2140,6,2800.0,Found,1986,29.64778,11.74694,H,Chondrite,Stony,14
2141,6,777.0,Found,1986,29.61778,11.77361,H,Chondrite,Stony,14
2142,6,1539.0,Found,1986,29.63139,11.76194,H,Chondrite,Stony,14
2144,6,453.0,Found,1986,29.43833,11.87833,LL,Chondrite,Stony,14
2145,6,280.0,Found,1986,29.48111,12.14056,LL,Chondrite,Stony,14
2146,6,700.0,Found,1986,29.41917,12.125,H,Chondrite,Stony,14
2149,6,226.0,Found,1986,29.41278,11.95333,H,Chondrite,Stony,14
2150,6,85.0,Found,1986,29.62667,11.69389,H,Chondrite,Stony,14
2151,6,417.0,Found,1986,29.37806,11.88667,H,Chondrite,Stony,14
2153,6,570.0,Found,1986,29.58333,11.78333,H,Chondrite,Stony,14
2154,6,418.0,Found,1986,29.58333,11.78333,L,Chondrite,Stony,14
2155,6,231.0,Found,1986,29.58333,11.78333,H,Chondrite,Stony,14
2156,6,304.0,Found,1986,29.50639,11.49861,H,Chondrite,Stony,14
2157,6,405.0,Found,1986,29.62889,11.78778,H,Chondrite,Stony,14
2158,6,242.0,Found,1986,29.60028,12.23889,H,Chondrite,Stony,14
2160,6,483.0,Found,1986,29.30222,11.91639,H,Chondrite,Stony,14
2161,6,151.0,Found,1986,29.30444,11.90722,LL,Chondrite,Stony,14
2162,6,475.0,Found,1986,29.36306,11.99667,H,Chondrite,Stony,14
2163,6,313.0,Found,1986,29.53333,12.26667,H,Chondrite,Stony,14
2164,6,278.0,Found,1986,29.63333,11.73333,H,Chondrite,Stony,14
2165,6,341.0,Found,1986,29.58333,11.78333,H,Chondrite,Stony,14
2166,6,228.0,Found,1986,29.58333,11.78333,H,Chondrite,Stony,14
2167,6,244.0,Found,1986,29.58333,11.78333,H,Chondrite,Stony,14
2168,6,94.0,Found,1986,29.58333,11.78333,L,Chondrite,Stony,14
