,name,id,nametype,recclass,mass_in_grams,fell_or_found,year,latitude,longitude,GeoLocation,group_name,Chondrite/Achondrite,type,L3,L4
8177,Ramlat al Wahibah 046,55518,Valid,L6,136.99,Found,2010,21.33735,58.40237,"(21.33735, 58.40237)",L,Chondrite,Stony,Ordinary,L
6918,Dhofar 1643,55519,Valid,L6,122.2,Found,2011,19.28967,54.55092,"(19.28967, 54.55092)",L,Chondrite,Stony,Ordinary,L
2142,Dhofar 1644,55520,Valid,H6,11.8,Found,2011,18.95108,54.51506,"(18.95108, 54.51506)",H,Chondrite,Stony,Ordinary,H
2143,Dhofar 1645,55521,Valid,H6,48.5,Found,2011,18.91567,54.49519,"(18.91567, 54.49519)",H,Chondrite,Stony,Ordinary,H
6919,Dhofar 1646,55522,Valid,L6,66.9,Found,2011,18.93672,54.476,"(18.93672, 54.476)",L,Chondrite,Stony,Ordinary,L
4487,Stewart Valley 012,55528,Valid,H6,130.0,Found,2012,36.235,-116.18358,"(36.235, -116.18358)",H,Chondrite,Stony,Ordinary,H
44,Sutter's Mill,55529,Valid,C,992.5,Fell,2012,38.80389,-120.90806,"(38.80389, -120.90806)",Chondrite,Chondrite,Stony,Carbonaceous,
4480,Stewart Valley 001,55530,Valid,H6,75.6,Found,2001,36.2058,-116.17042,"(36.2058, -116.17042)",H,Chondrite,Stony,Ordinary,H
8668,Stewart Valley 002,55531,Valid,L6,28.9,Found,2001,36.20758,-116.16918,"(36.20758, -116.16918)",L,Chondrite,Stony,Ordinary,L
8669,Stewart Valley 004,55532,Valid,L6,58.9,Found,2001,36.25547,-116.18552,"(36.25547, -116.18552)",L,Chondrite,Stony,Ordinary,L
8670,Stewart Valley 005,55533,Valid,L6,62.0,Found,2001,36.22907,-116.17935,"(36.22907, -116.17935)",L,Chondrite,Stony,Ordinary,L
4482,Stewart Valley 006,55534,Valid,H4,20.1,Found,2001,36.23728,-116.1722,"(36.23728, -116.1722)",H,Chondrite,Stony,Ordinary,H
4483,Stewart Valley 007,55535,Valid,H4,8.7,Found,2001,36.23722,-116.17242,"(36.23722, -116.17242)",H,Chondrite,Stony,Ordinary,H
4484,Stewart Valley 008,55536,Valid,H6,4.2,Found,2001,36.23743,-116.17223,"(36.23743, -116.17223)",H,Chondrite,Stony,Ordinary,H
9378,Stewart Valley 009,55537,Valid,LL5,375.0,Found,2003,36.17557,-116.159,"(36.17557, -116.159)",LL,Chondrite,Stony,Ordinary,LL
4485,Stewart Valley 010,55538,Valid,H5,41.7,Found,2003,36.18472,-116.14342,"(36.18472, -116.14342)",H,Chondrite,Stony,Ordinary,H
4486,Stewart Valley 011,55539,Valid,H6,49.6,Found,2003,36.21017,-116.16825,"(36.21017, -116.16825)",H,Chondrite,Stony,Ordinary,H
9464,Lynch 002,55542,Valid,Lunar,36.54,Found,2010,-31.39953,127.14467,"(-31.39953, 127.14467)",Lunar,Achondrite,Stony,Moon,-
4782,Old Homestead 003,55545,Valid,Howardite,1780.0,Found,2002,-31.45278,127.8905,"(-31.45278, 127.8905)",Howardite,Achondrite,Stony,Asteroidal,H-E-D Vesta
1190,Binneringie,55546,Valid,H5,9056.0,Found,1946,-31.4875,122.12389,"(-31.4875, 122.12389)",H,Chondrite,Stony,Ordinary,H
3753,Pingrup,55547,Valid,H5-melt breccia,1213.0,Found,2011,-33.58316,118.65662,"(-33.58316, 118.65662)",H,Chondrite,Stony,Ordinary,H
3756,Pizzetti Well,55548,Valid,H5,218.57,Found,1980,-26.26167,120.73333,"(-26.26167, 120.73333)",H,Chondrite,Stony,Ordinary,H
550,Lake Carnegie,55549,Valid,Eucrite-cm,12.1,Found,1992,-26.21667,122.5,"(-26.21667, 122.5)",Eucrite,Achondrite,Stony,Asteroidal,H-E-D Vesta
7891,Leonora,55550,Valid,L4,2572.0,Found,1990,-28.84519,121.397,"(-28.84519, 121.397)",L,Chondrite,Stony,Ordinary,L
4488,Stockyard Creek,55551,Valid,H5,2700.0,Found,2008,-23.25556,116.90083,"(-23.25556, 116.90083)",H,Chondrite,Stony,Ordinary,H
4703,Windimurra,55552,Valid,H4/5,30000.0,Found,2004,-28.09697,118.45561,"(-28.09697, 118.45561)",H,Chondrite,Stony,Ordinary,H
8576,Sayh al Uhaymir 538,55553,Valid,L6,154.0,Found,2011,21.10707,57.04363,"(21.10707, 57.04363)",L,Chondrite,Stony,Ordinary,L
8577,Sayh al Uhaymir 539,55554,Valid,L6,34.0,Found,2011,21.0597,57.27632,"(21.0597, 57.27632)",L,Chondrite,Stony,Ordinary,L
8578,Sayh al Uhaymir 540,55555,Valid,L6,120.0,Found,2011,21.05918,57.2762,"(21.05918, 57.2762)",L,Chondrite,Stony,Ordinary,L
4333,Sayh al Uhaymir 541,55556,Valid,H6,3298.0,Found,2011,20.76578,57.28332,"(20.76578, 57.28332)",H,Chondrite,Stony,Ordinary,H
4334,Sayh al Uhaymir 542,55557,Valid,H6,2850.0,Found,2011,20.51228,57.28327,"(20.51228, 57.28327)",H,Chondrite,Stony,Ordinary,H
8579,Sayh al Uhaymir 543,55558,Valid,L5/6,3404.0,Found,2011,20.51182,57.28693,"(20.51182, 57.28693)",L,Chondrite,Stony,Ordinary,L
4335,Sayh al Uhaymir 544,55559,Valid,H5,670.0,Found,2011,20.38848,57.00298,"(20.38848, 57.00298)",H,Chondrite,Stony,Ordinary,H
3366,Jiddat al Harasis 654,55560,Valid,H4,80.0,Found,2011,19.97092,56.4421,"(19.97092, 56.4421)",H,Chondrite,Stony,Ordinary,H
8264,Ramlat as Sahmah 424,55561,Valid,L6,80.0,Found,2011,20.31322,56.48333,"(20.31322, 56.48333)",L,Chondrite,Stony,Ordinary,L
3947,Ramlat as Sahmah 425,55562,Valid,H5,263.0,Found,2011,20.33245,56.47362,"(20.33245, 56.47362)",H,Chondrite,Stony,Ordinary,H
7744,Jiddat al Harasis 655,55563,Valid,L5,56.0,Found,2011,19.82982,56.4428,"(19.82982, 56.4428)",L,Chondrite,Stony,Ordinary,L
7745,Jiddat al Harasis 656,55564,Valid,L6,1225.0,Found,2011,19.65282,55.74852,"(19.65282, 55.74852)",L,Chondrite,Stony,Ordinary,L
2144,Dhofar 1647,55565,Valid,H6,444.0,Found,2011,19.13703,54.82478,"(19.13703, 54.82478)",H,Chondrite,Stony,Ordinary,H
9124,Dhofar 1648,55566,Valid,LL5/6,262.0,Found,2011,19.17098,54.69008,"(19.17098, 54.69008)",LL,Chondrite,Stony,Ordinary,LL
6920,Dhofar 1649,55567,Valid,L6,143.0,Found,2011,19.04562,54.58178,"(19.04562, 54.58178)",L,Chondrite,Stony,Ordinary,L
2146,Dhofar 1650,55568,Valid,H6,930.0,Found,2011,19.05822,54.57192,"(19.05822, 54.57192)",H,Chondrite,Stony,Ordinary,H
6921,Dhofar 1651,55569,Valid,L6,2170.0,Found,2011,18.99227,54.47117,"(18.99227, 54.47117)",L,Chondrite,Stony,Ordinary,L
6922,Dhofar 1652,55570,Valid,L6,800.0,Found,2011,18.72397,54.5406,"(18.72397, 54.5406)",L,Chondrite,Stony,Ordinary,L
2147,Dhofar 1653,55571,Valid,H6,2724.0,Found,2011,18.5979,54.45062,"(18.5979, 54.45062)",H,Chondrite,Stony,Ordinary,H
6923,Dhofar 1654,55572,Valid,L5,50000.0,Found,2011,18.67877,54.2876,"(18.67877, 54.2876)",L,Chondrite,Stony,Ordinary,L
6924,Dhofar 1655,55573,Valid,L6,1218.0,Found,2011,18.39778,54.49128,"(18.39778, 54.49128)",L,Chondrite,Stony,Ordinary,L
6925,Dhofar 1656,55574,Valid,L6,420.0,Found,2011,18.3347,54.4026,"(18.3347, 54.4026)",L,Chondrite,Stony,Ordinary,L
2148,Dhofar 1657,55575,Valid,H6,883.0,Found,2011,18.36015,54.39437,"(18.36015, 54.39437)",H,Chondrite,Stony,Ordinary,H
9125,Dhofar 1658,55576,Valid,LL6,3150.0,Found,2011,18.35967,54.40705,"(18.35967, 54.40705)",LL,Chondrite,Stony,Ordinary,LL
6926,Dhofar 1659,55577,Valid,L6,3695.0,Found,2011,18.36002,54.40972,"(18.36002, 54.40972)",L,Chondrite,Stony,Ordinary,L
6927,Dhofar 1660,55578,Valid,L6,256.0,Found,2011,18.88617,54.46905,"(18.88617, 54.46905)",L,Chondrite,Stony,Ordinary,L
2150,Dhofar 1661,55579,Valid,H6,63.0,Found,2011,18.9914,54.68027,"(18.9914, 54.68027)",H,Chondrite,Stony,Ordinary,H
2151,Dhofar 1662,55580,Valid,H6,545.0,Found,2011,19.1052,54.80602,"(19.1052, 54.80602)",H,Chondrite,Stony,Ordinary,H
2152,Dhofar 1663,55581,Valid,H5,422.0,Found,2011,19.13905,54.87353,"(19.13905, 54.87353)",H,Chondrite,Stony,Ordinary,H
2153,Dhofar 1664,55582,Valid,H6,2266.0,Found,2011,19.179,54.93267,"(19.179, 54.93267)",H,Chondrite,Stony,Ordinary,H
7746,Jiddat al Harasis 657,55583,Valid,L5,720.0,Found,2011,19.7803,56.5026,"(19.7803, 56.5026)",L,Chondrite,Stony,Ordinary,L
11,Silistra,55584,Valid,Achondrite-ung,0.15,Fell,1917,44.11667,27.26667,"(44.11667, 27.26667)",Achondrite,Achondrite,Stony,-,-
563,Sayh al Uhaymir 537,55586,Valid,Eucrite-pmict,32.4,Found,2011,20.39561,56.63589,"(20.39561, 56.63589)",Eucrite,Achondrite,Stony,Asteroidal,H-E-D Vesta
4481,Stewart Valley 003,55588,Valid,H4,6.8,Found,2001,36.21153,-116.16785,"(36.21153, -116.16785)",H,Chondrite,Stony,Ordinary,H
356,Khatyrka,55600,Valid,CV3,0.1,Found,2011,62.65316,174.50043,"(62.65316, 174.50043)",CV,Chondrite,Stony,Carbonaceous,CV-CK
9641,Dhofar 1668,55603,Valid,Martian (shergottite),6.1,Found,2011,18.322,54.148,"(18.322, 54.148)",Shergottite,Achondrite,Stony,Martian,SNC
8593,Shalim 015,55604,Valid,L6,184.0,Found,2011,18.974,55.089,"(18.974, 55.089)",L,Chondrite,Stony,Ordinary,L
7861,Ksar Ghilane 010,55605,Valid,L5,50.1,Found,2012,32.806,9.833,"(32.806, 9.833)",L,Chondrite,Stony,Ordinary,L
7862,Ksar Ghilane 011,55606,Valid,L4,25.6,Found,2012,32.891,9.913,"(32.891, 9.913)",L,Chondrite,Stony,Ordinary,L
3741,Paposo 003,55618,Valid,H6,368.0,Found,2011,-25.0,-70.46667,"(-25.0, -70.46667)",H,Chondrite,Stony,Ordinary,H
6155,Al Huwaysah 005,55636,Valid,L(LL)3.5-3.7,1228.1,Found,2010,22.73342,55.33122,"(22.73342, 55.33122)",L,Chondrite,Stony,Ordinary,L
12,Al Huwaysah 010,55637,Valid,Achondrite-ung,1411.8,Found,2010,22.74868,55.47218,"(22.74868, 55.47218)",Achondrite,Achondrite,Stony,-,-
4639,Umm as Samim 022,55638,Valid,H3.9,20.78,Found,2010,21.13823,55.52492,"(21.13823, 55.52492)",H,Chondrite,Stony,Ordinary,H
565,Umm as Samim 024,55639,Valid,Eucrite-cm,406.8,Found,2010,21.12637,55.52612,"(21.12637, 55.52612)",Eucrite,Achondrite,Stony,Asteroidal,H-E-D Vesta
4640,Umm as Samim 030,55640,Valid,H3.9-6,10.06,Found,2010,21.09165,55.51098,"(21.09165, 55.51098)",H,Chondrite,Stony,Ordinary,H
3891,Ramlat as Sahmah 333,55641,Valid,H3.6,100.68,Found,2010,20.80225,55.44393,"(20.80225, 55.44393)",H,Chondrite,Stony,Ordinary,H
8236,Ramlat as Sahmah 335,55642,Valid,L3.9,9.79,Found,2010,20.80103,55.43055,"(20.80103, 55.43055)",L,Chondrite,Stony,Ordinary,L
3893,Ramlat as Sahmah 337,55643,Valid,H3.6,1119.8,Found,2010,20.81403,55.46177,"(20.81403, 55.46177)",H,Chondrite,Stony,Ordinary,H
3894,Ramlat as Sahmah 338,55644,Valid,H3.6,934.7,Found,2010,20.80265,55.46678,"(20.80265, 55.46678)",H,Chondrite,Stony,Ordinary,H
3895,Ramlat as Sahmah 339,55645,Valid,H3.6-6,1035.8,Found,2010,20.79882,55.46208,"(20.79882, 55.46208)",H,Chondrite,Stony,Ordinary,H
8243,Ramlat as Sahmah 357,55646,Valid,L6,2781.2,Found,2010,20.43182,55.53323,"(20.43182, 55.53323)",L,Chondrite,Stony,Ordinary,L
9318,Ramlat as Sahmah 370,55647,Valid,LL6,182.42,Found,2010,20.50627,55.82513,"(20.50627, 55.82513)",LL,Chondrite,Stony,Ordinary,LL
9319,Ramlat as Sahmah 371,55648,Valid,LL6,61.03,Found,2010,20.50422,55.8291,"(20.50422, 55.8291)",LL,Chondrite,Stony,Ordinary,LL
3916,Ramlat as Sahmah 374,55649,Valid,H3.7,156.48,Found,2010,20.5002,55.83432,"(20.5002, 55.83432)",H,Chondrite,Stony,Ordinary,H
8248,Ramlat as Sahmah 375,55650,Valid,L3.9-5,31.94,Found,2010,20.49488,55.85112,"(20.49488, 55.85112)",L,Chondrite,Stony,Ordinary,L
3921,Ramlat as Sahmah 383,55651,Valid,H3.6,266.01,Found,2010,20.11792,56.39452,"(20.11792, 56.39452)",H,Chondrite,Stony,Ordinary,H
9263,Jiddat al Harasis 642,55652,Valid,LL3-6,219.72,Found,2010,19.42575,56.59483,"(19.42575, 56.59483)",LL,Chondrite,Stony,Ordinary,LL
9545,Ramlat as Sahmah 384,55653,Valid,Mesosiderite-C2,5026.0,Found,2010,20.0049,56.40473,"(20.0049, 56.40473)",Mesosiderite,Achondrite,Stony-Iron,Mesosiderite,-
9321,Ramlat as Sahmah 385,55654,Valid,LL3.3,2275.0,Found,2010,20.05473,56.46193,"(20.05473, 56.46193)",LL,Chondrite,Stony,Ordinary,LL
3363,Jiddat al Harasis 651,55655,Valid,H3.9,207.62,Found,2010,19.68107,56.451,"(19.68107, 56.451)",H,Chondrite,Stony,Ordinary,H
3924,Ramlat as Sahmah 390,55656,Valid,H3.8-6,0.69,Found,2010,20.0949,55.69318,"(20.0949, 55.69318)",H,Chondrite,Stony,Ordinary,H
8258,Ramlat as Sahmah 401,55657,Valid,L3.8,473.8,Found,2010,20.18758,55.66763,"(20.18758, 55.66763)",L,Chondrite,Stony,Ordinary,L
9783,Ramlat as Sahmah 420,55658,Valid,Ureilite,70.3,Found,2010,20.41705,56.27492,"(20.41705, 56.27492)",Ureilite,Achondrite,Stony,Primitive or asteroidal,-
3945,Ramlat as Sahmah 422,55659,Valid,H3.7-5,3879.0,Found,2010,20.5052,56.48438,"(20.5052, 56.48438)",H,Chondrite,Stony,Ordinary,H
3946,Ramlat as Sahmah 423,55660,Valid,H3.4-5,230.3,Found,2010,20.49917,56.49815,"(20.49917, 56.49815)",H,Chondrite,Stony,Ordinary,H
3822,Ramlat al Wahibah 045,55661,Valid,H6-melt breccia,85.28,Found,2010,21.36863,58.39552,"(21.36863, 58.39552)",H,Chondrite,Stony,Ordinary,H
6163,Alkali Flat,55662,Valid,L5,28.0,Found,2011,32.306,-108.9038,"(32.306, -108.9038)",L,Chondrite,Stony,Ordinary,L
8292,Rio Rancho,55670,Valid,L6,1001.0,Found,2011,35.3,-106.63333,"(35.3, -106.63333)",L,Chondrite,Stony,Ordinary,L
7214,El Médano 042,55697,Valid,L6,22.6,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",L,Chondrite,Stony,Ordinary,L
2681,El Médano 043,55698,Valid,H4,24.8,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
7215,El Médano 044,55699,Valid,L6,44.4,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",L,Chondrite,Stony,Ordinary,L
2682,El Médano 045,55700,Valid,H5,319.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2683,El Médano 046,55701,Valid,H4,40.1,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2684,El Médano 047,55702,Valid,H4,57.9,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2685,El Médano 048,55703,Valid,H5,118.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2686,El Médano 049,55704,Valid,H4,138.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2687,El Médano 050,55705,Valid,H5,52.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
7216,El Médano 051,55706,Valid,L6,28.9,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",L,Chondrite,Stony,Ordinary,L
2688,El Médano 052,55707,Valid,H5,66.5,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2689,El Médano 053,55708,Valid,H4/5,17.9,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2690,El Médano 054,55709,Valid,H5,46.5,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2691,El Médano 055,55710,Valid,H6,34.3,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
8992,Camel Donga 053,55717,Valid,LL5-6,579.0,Found,2008,-30.31667,126.61667,"(-30.31667, 126.61667)",LL,Chondrite,Stony,Ordinary,LL
514,Deakin 010,55718,Valid,Eucrite-mmict,438.0,Found,1988,-30.573,128.56367,"(-30.573, 128.56367)",Eucrite,Achondrite,Stony,Asteroidal,H-E-D Vesta
9309,Premier Downs 002,55719,Valid,LL5-6,124.6,Found,2008,-30.68833,125.51333,"(-30.68833, 125.51333)",LL,Chondrite,Stony,Ordinary,LL
2065,Dhofar 1476,55720,Valid,H3,28.9,Found,2008,18.98865,54.40313,"(18.98865, 54.40313)",H,Chondrite,Stony,Ordinary,H
9757,Dhofar 1623,55722,Valid,Ureilite,890.0,Found,2009,18.4517,54.20653,"(18.4517, 54.20653)",Ureilite,Achondrite,Stony,Primitive or asteroidal,-
8633,Shişr 175,55726,Valid,L~5,852.0,Found,2000,18.54717,53.9381,"(18.54717, 53.9381)",L,Chondrite,Stony,Ordinary,L
3020,Hammadah al Hamra 344,55727,Valid,H~6,2318.4,Found,2000,28.99065,12.97985,"(28.99065, 12.97985)",H,Chondrite,Stony,Ordinary,H
8580,Sayh al Uhaymir 545,55739,Valid,L~6,24.5,Found,2002,20.53812,56.66567,"(20.53812, 56.66567)",L,Chondrite,Stony,Ordinary,L
9421,Dhofar 1669,55753,Valid,Lunar (feldsp. breccia),3.3,Found,2010,18.425,54.158,"(18.425, 54.158)",Lunar,Achondrite,Stony,Moon,-
8993,Catalina 002,55756,Valid,LL3,61.1,Found,2010,-25.23333,-69.71667,"(-25.23333, -69.71667)",LL,Chondrite,Stony,Ordinary,LL
9392,Watonga,55758,Valid,LL3.1,5025.0,Found,1960,35.833333,-98.4,"(35.833333, -98.4)",LL,Chondrite,Stony,Ordinary,LL
5258,Las Cruces,55759,Valid,"Iron, IIIAB",528.0,Found,2001,-23.38316,-70.58605,"(-23.38316, -70.58605)",Iron IIIAB,Achondrite,Iron,Magmatic,Siderite
4881,Lone Island Lake,55762,Valid,"Iron, IAB-sLL",4800.0,Found,2005,50.00957,-95.38537,"(50.00957, -95.38537)",Iron IAB,Achondrite,Iron,Non-magmatic,Primative
3424,Johannesburg,55765,Valid,H4,63.0,Found,2012,35.37788,-117.63728,"(35.37788, -117.63728)",H,Chondrite,Stony,Ordinary,H
1318,Contis-Plage,55768,Valid,H5,44.0,Found,2000,44.08333,-1.31667,"(44.08333, -1.31667)",H,Chondrite,Stony,Ordinary,H
1896,Deming,55792,Valid,H5,784.0,Found,2009,32.22548,-107.90459,"(32.22548, -107.90459)",H,Chondrite,Stony,Ordinary,H
9553,Youxi,55793,Valid,Mesosiderite-C,218000.0,Found,2006,26.06,118.01,"(26.06, 118.01)",Mesosiderite,Achondrite,Stony-Iron,Mesosiderite,-
391,Northwest Africa 7370,56073,Valid,Diogenite-olivine,2290.0,Found,2009,22.83333,-6.18333,"(22.83333, -6.18333)",Diogenite,Achondrite,Stony,Asteroidal,H-E-D Vesta
9624,Northwest Africa 7369,56074,Valid,R5,650.0,Found,2007,22.2,-13.15,"(22.2, -13.15)",Rumuruti,Chondrite,Stony,Other,Rumuruti
5026,Lixian,56075,Valid,"Iron, IIAB",43000.0,Found,2005,29.85167,111.59833,"(29.85167, 111.59833)",Iron IIAB,Achondrite,Iron,Magmatic,Siderite
4336,Sayh al Uhaymir 546,56095,Valid,H5,1031.7,Found,2011,20.59947,57.14294,"(20.59947, 57.14294)",H,Chondrite,Stony,Ordinary,H
2155,Dhofar 1670,56096,Valid,H4,590.1,Found,2011,18.53958,54.57358,"(18.53958, 54.57358)",H,Chondrite,Stony,Ordinary,H
6930,Dhofar 1672,56097,Valid,L4,7.49,Found,2011,18.73244,54.37936,"(18.73244, 54.37936)",L,Chondrite,Stony,Ordinary,L
1470,Dar al Gani 1059,56098,Valid,H6,1470.0,Found,2010,28.28767,15.49467,"(28.28767, 15.49467)",H,Chondrite,Stony,Ordinary,H
1166,Ashuwairif 005,56099,Valid,H4,335.0,Found,2010,29.3945,14.29233,"(29.3945, 14.29233)",H,Chondrite,Stony,Ordinary,H
5610,Catalina 003,56101,Valid,"Iron, IVB",3180.0,Found,1999,-25.20467,-69.82858,"(-25.20467, -69.82858)",Iron IVB,Achondrite,Iron,Magmatic,Siderite
4636,Umm as Samim 017,56102,Valid,H3-6,61.31,Found,2010,21.34422,55.45513,"(21.34422, 55.45513)",H,Chondrite,Stony,Ordinary,H
8095,Northwest Africa 7449,56103,Valid,L6,405.0,Found,2009,24.13333,-13.16667,"(24.13333, -13.16667)",L,Chondrite,Stony,Ordinary,L
7747,Jiddat al Harasis 659,56104,Valid,L3.6,2191.4,Found,2011,19.95119,56.32686,"(19.95119, 56.32686)",L,Chondrite,Stony,Ordinary,L
354,Dhofar 1671,56105,Valid,CV3,40.8,Found,2011,18.86958,54.22956,"(18.86958, 54.22956)",CV,Chondrite,Stony,Carbonaceous,CV-CK
9422,Dhofar 1673,56106,Valid,Lunar (feldsp. breccia),15.1,Found,2011,18.71122,54.160306,"(18.71122, 54.160306)",Lunar,Achondrite,Stony,Moon,-
5658,Battle Mountain,56133,Valid,L6,2900.0,Fell,2012,40.66813,-117.18913,"(40.66813, -117.18913)",L,Chondrite,Stony,Ordinary,L
4702,Wiltshire,56143,Valid,H5,92750.0,Found,1979,51.14967,-1.81,"(51.14967, -1.81)",H,Chondrite,Stony,Ordinary,H
9642,Dhofar 1674,56164,Valid,Martian (shergottite),49.2,Found,2010,18.317,54.202,"(18.317, 54.202)",Shergottite,Achondrite,Stony,Martian,SNC
8662,Spruce 001,56165,Valid,L5,983.0,Found,2011,40.801,-114.701,"(40.801, -114.701)",L,Chondrite,Stony,Ordinary,L
8663,Spruce 002,56166,Valid,L6,18.0,Found,2011,40.792,-114.708,"(40.792, -114.708)",L,Chondrite,Stony,Ordinary,L
2692,El Médano 057,56169,Valid,H6,10.8,Found,2010,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2693,El Médano 058,56170,Valid,H6,11.8,Found,2010,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2694,El Médano 059,56171,Valid,H4,27.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2696,El Médano 061,56172,Valid,H5,57.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
7217,El Médano 062,56173,Valid,L6,22.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",L,Chondrite,Stony,Ordinary,L
2697,El Médano 063,56174,Valid,H4,23.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2698,El Médano 064,56175,Valid,H4,22.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2699,El Médano 065,56176,Valid,H5,11.5,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2700,El Médano 066,56177,Valid,H5,15.8,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
7218,El Médano 067,56178,Valid,L6,20.4,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",L,Chondrite,Stony,Ordinary,L
2701,El Médano 068,56179,Valid,H4,125.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2702,El Médano 069,56180,Valid,H6,65.0,Found,2011,-24.85,-70.53333,"(-24.85, -70.53333)",H,Chondrite,Stony,Ordinary,H
2156,Dhofar 1676,56182,Valid,H4,13.23,Found,2011,19.43382,54.69043,"(19.43382, 54.69043)",H,Chondrite,Stony,Ordinary,H
2157,Dhofar 1677,56183,Valid,H5,4388.0,Found,2011,19.36518,54.51565,"(19.36518, 54.51565)",H,Chondrite,Stony,Ordinary,H
2158,Dhofar 1678,56184,Valid,H6,13.02,Found,2011,19.36222,54.51893,"(19.36222, 54.51893)",H,Chondrite,Stony,Ordinary,H
2159,Dhofar 1679,56185,Valid,H4,184.3,Found,2011,19.37243,54.52335,"(19.37243, 54.52335)",H,Chondrite,Stony,Ordinary,H
2160,Dhofar 1680,56186,Valid,H4,29.2,Found,2011,19.26465,54.49753,"(19.26465, 54.49753)",H,Chondrite,Stony,Ordinary,H
2161,Dhofar 1681,56187,Valid,H5,153.0,Found,2011,19.2701,54.49733,"(19.2701, 54.49733)",H,Chondrite,Stony,Ordinary,H
6931,Dhofar 1682,56188,Valid,L6,9.22,Found,2011,19.6457,54.24753,"(19.6457, 54.24753)",L,Chondrite,Stony,Ordinary,L
2162,Dhofar 1683,56189,Valid,H5,318.6,Found,2011,19.65395,54.2377,"(19.65395, 54.2377)",H,Chondrite,Stony,Ordinary,H
2163,Dhofar 1684,56190,Valid,H5,199.9,Found,2011,19.61972,54.14843,"(19.61972, 54.14843)",H,Chondrite,Stony,Ordinary,H
2164,Dhofar 1685,56191,Valid,H5,769.3,Found,2011,19.61977,54.14807,"(19.61977, 54.14807)",H,Chondrite,Stony,Ordinary,H
2165,Dhofar 1686,56192,Valid,H4,188.6,Found,2011,19.55838,54.12582,"(19.55838, 54.12582)",H,Chondrite,Stony,Ordinary,H
6932,Dhofar 1687,56193,Valid,L6,394.6,Found,2011,18.0901,54.08788,"(18.0901, 54.08788)",L,Chondrite,Stony,Ordinary,L
6933,Dhofar 1688,56194,Valid,L5,52.5,Found,2011,18.18535,54.269,"(18.18535, 54.269)",L,Chondrite,Stony,Ordinary,L
2166,Dhofar 1689,56195,Valid,H5,22.3,Found,2011,18.188,54.2698,"(18.188, 54.2698)",H,Chondrite,Stony,Ordinary,H
2168,Dhofar 1690,56196,Valid,H5,700.5,Found,2011,18.20358,54.29502,"(18.20358, 54.29502)",H,Chondrite,Stony,Ordinary,H
2169,Dhofar 1691,56197,Valid,H5-6,105.5,Found,2011,18.21135,54.2995,"(18.21135, 54.2995)",H,Chondrite,Stony,Ordinary,H
6934,Dhofar 1692,56198,Valid,L6,1568.0,Found,2011,18.38863,54.5411,"(18.38863, 54.5411)",L,Chondrite,Stony,Ordinary,L
6935,Dhofar 1693,56199,Valid,L4,1049.0,Found,2011,18.46253,54.65335,"(18.46253, 54.65335)",L,Chondrite,Stony,Ordinary,L
4376,Shalim 016,56200,Valid,H5,84.4,Found,2011,18.65148,55.14188,"(18.65148, 55.14188)",H,Chondrite,Stony,Ordinary,H
